ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
40524_at,1.942400968,7.23546172,5.143582675,1.44E-05,0.001944791,3.122061878
204845_s_at,2.029892508,6.461356932,5.137119694,1.46E-05,0.001966511,3.104737847
219396_s_at,-2.058058202,7.659353261,-5.128186682,1.50E-05,0.002002694,3.080793644
204595_s_at,2.113060516,9.290383247,5.123876344,1.52E-05,0.002019736,3.069240469
1553300_a_at,2.61726388,6.657264827,5.122680703,1.53E-05,0.002019736,3.066035784
218847_at,2.439309694,11.74077125,5.121011711,1.53E-05,0.002024508,3.061562403
1554108_at,-1.939498734,6.215161959,-5.10529507,1.60E-05,0.002092411,3.019439062
217763_s_at,2.279170259,11.55423331,5.103940963,1.61E-05,0.002095063,3.015809981
212488_at,2.982231285,11.26954326,5.101866301,1.62E-05,0.002098029,3.010249822
226278_at,-2.63650067,7.883767775,-5.099290488,1.63E-05,0.00210856,3.003346653
224859_at,2.282762189,10.50742023,5.092609109,1.66E-05,0.002137526,2.985441058
222581_at,1.597356794,10.69435224,5.09205577,1.67E-05,0.002137526,2.983958182
205801_s_at,-2.087066489,7.203334122,-5.085919032,1.69E-05,0.002170313,2.967512867
226489_at,1.562330924,8.637957749,5.076073213,1.74E-05,0.002219983,2.94112923
214238_at,-2.014933162,6.32812286,-5.074879833,1.75E-05,0.002219983,2.93793147
202157_s_at,-2.313081342,10.22852959,-5.07051819,1.77E-05,0.002241877,2.926244308
236395_at,-2.335849127,6.85932601,-5.068590158,1.78E-05,0.002246303,2.921078195
218796_at,2.098600724,12.44613087,5.066745257,1.79E-05,0.002246303,2.916134896
1554016_a_at,1.530822116,9.518118827,5.065229659,1.80E-05,0.002248483,2.912073993
210839_s_at,-1.894124002,8.262332459,-5.064671193,1.80E-05,0.002248483,2.910577646
218834_s_at,1.770606815,9.549385677,5.059973963,1.83E-05,0.002264064,2.897992192
228054_at,2.135844085,8.195632643,5.059873674,1.83E-05,0.002264064,2.897723487
237127_at,-2.92349467,2.678615754,-5.058434179,1.83E-05,0.002268267,2.893866686
232746_at,2.566429606,8.677193744,5.056215007,1.85E-05,0.002276904,2.887921
202267_at,3.893261944,11.352831,5.055403259,1.85E-05,0.002276904,2.885746159
206745_at,1.719535974,7.04261369,5.050214415,1.88E-05,0.002301434,2.871844494
217996_at,1.613923858,12.91587421,5.045237852,1.90E-05,0.002318849,2.858512092
216052_x_at,3.764516146,7.271118826,5.031636592,1.98E-05,0.002393561,2.822076563
209447_at,-2.028124753,8.293114261,-5.031551746,1.98E-05,0.002393561,2.821849287
233109_at,2.521571128,7.525906229,5.030286921,1.99E-05,0.002393561,2.818461245
204597_x_at,2.160225522,8.846856297,5.02789765,2.00E-05,0.002404686,2.812061293
226658_at,3.039686247,7.680760016,5.023670347,2.03E-05,0.002412739,2.800738279
205204_at,1.801579156,9.477638986,5.021229772,2.04E-05,0.002417436,2.79420129
225907_at,-2.565544466,3.092856391,-5.020682274,2.04E-05,0.002417436,2.792734857
220423_at,-3.59383153,3.54321623,-5.019087516,2.05E-05,0.002418244,2.788463456
1558662_s_at,-3.503707495,7.299362116,-5.010890666,2.10E-05,0.002456129,2.766510015
222820_at,-1.512244737,8.315938288,-5.009475011,2.11E-05,0.002459178,2.762718671
204339_s_at,2.550497307,7.066170857,5.007256226,2.12E-05,0.002469574,2.756776524
218517_at,-1.548117977,8.795919745,-5.00225565,2.15E-05,0.002484019,2.743384914
232623_at,-2.77827456,3.720384093,-4.997536057,2.18E-05,0.002507208,2.73074639
238009_at,-1.527059318,6.961042451,-4.99568515,2.19E-05,0.002515235,2.725790042
237690_at,1.911103968,8.890474983,4.988388325,2.24E-05,0.002562917,2.706251572
230887_at,1.774806364,6.691363807,4.986378483,2.25E-05,0.002572313,2.700870148
220756_s_at,1.970634347,7.112160459,4.985133887,2.26E-05,0.00257611,2.697537757
1566698_at,-2.757585985,2.731507707,-4.983823942,2.27E-05,0.002580405,2.694030441
242380_at,-1.708693007,6.198140742,-4.982168968,2.28E-05,0.002587271,2.689599399
244313_at,-2.989875019,6.041712001,-4.980134866,2.29E-05,0.002596981,2.684153385
206572_x_at,-1.539983375,7.385401412,-4.977161325,2.31E-05,0.002613752,2.676192378
202404_s_at,2.365285481,13.65589945,4.975844061,2.32E-05,0.00261821,2.672665777
227646_at,-1.91076744,9.693055631,-4.972902957,2.34E-05,0.002629485,2.664791988
231928_at,2.533479513,9.41787007,4.968316078,2.37E-05,0.002652123,2.652512736
212276_at,-1.736852127,10.01260884,-4.967758533,2.38E-05,0.002652123,2.651020211
238835_at,1.593121656,7.086413335,4.965858907,2.39E-05,0.002661141,2.645935059
240331_at,4.164010899,6.447745517,4.959119819,2.44E-05,0.002680684,2.627895964
228831_s_at,-2.395309682,7.343810557,-4.95624192,2.46E-05,0.002680684,2.620192889
204005_s_at,1.514958505,10.10547742,4.955561782,2.46E-05,0.002680684,2.618372447
205815_at,2.107251653,5.562380139,4.954658006,2.47E-05,0.002680684,2.615953447
203036_s_at,2.032121519,8.410071555,4.954587728,2.47E-05,0.002680684,2.615765344
203325_s_at,3.127790508,10.85115446,4.954419297,2.47E-05,0.002680684,2.615314534
201810_s_at,-1.566810896,9.222687715,-4.953469901,2.48E-05,0.002680684,2.612773467
217924_at,1.538972225,8.376061138,4.950131947,2.50E-05,0.002701046,2.603839632
239966_at,-1.953111259,6.007980834,-4.945789248,2.53E-05,0.002716402,2.592217211
221150_at,2.326679352,6.094416203,4.943533197,2.55E-05,0.002721461,2.586179564
240552_at,1.522629959,7.736117325,4.942694074,2.55E-05,0.002721461,2.583933946
215014_at,2.18787848,6.334673948,4.934023073,2.62E-05,0.002777782,2.560730478
225816_at,-1.729059805,8.546049635,-4.929852821,2.65E-05,0.002783276,2.549571885
218280_x_at,1.747425604,11.29948654,4.929320823,2.65E-05,0.002783276,2.54814843
223751_x_at,-3.126197409,5.821131429,-4.92907346,2.65E-05,0.002783276,2.547486571
241237_at,2.610472607,6.191152065,4.925346296,2.68E-05,0.002793326,2.537514206
242944_at,2.237807846,7.741358005,4.924729556,2.69E-05,0.002793326,2.535864111
221729_at,2.473799624,12.48382141,4.924168795,2.69E-05,0.002793326,2.5343638
209827_s_at,-2.642645497,8.152003979,-4.92319631,2.70E-05,0.002793326,2.531761953
40148_at,1.955655928,8.038963094,4.921714864,2.71E-05,0.002793326,2.527798466
1556221_a_at,2.042295537,7.758629591,4.92072226,2.72E-05,0.002793326,2.525142882
241430_at,1.523623096,6.560637956,4.92000986,2.72E-05,0.002793326,2.523236968
212563_at,1.720172316,10.20594246,4.919632805,2.73E-05,0.002793326,2.522228225
1557578_at,1.897087545,8.590030393,4.919489058,2.73E-05,0.002793326,2.521843658
223392_s_at,1.588136797,8.518212062,4.91780758,2.74E-05,0.002793326,2.51734524
239853_at,2.578207682,9.279875581,4.916350203,2.75E-05,0.002793326,2.513446436
219806_s_at,-1.642186085,9.507137086,-4.916036876,2.76E-05,0.002793326,2.512608228
203695_s_at,2.332221611,10.65846344,4.915244749,2.76E-05,0.002793326,2.510489158
213397_x_at,-2.267803464,8.993251043,-4.914853976,2.77E-05,0.002793326,2.509443785
1557531_a_at,2.470621557,5.561627657,4.914343244,2.77E-05,0.002793326,2.508077513
204944_at,1.646218954,7.888156079,4.910877732,2.80E-05,0.00280614,2.498807097
1555907_at,1.924675975,8.011953825,4.909394875,2.81E-05,0.00280614,2.49484052
204210_s_at,2.01575039,8.740493634,4.902349366,2.87E-05,0.002848702,2.475995257
209260_at,1.683050381,14.16897707,4.900313416,2.88E-05,0.002860126,2.470549877
229844_at,-1.583783798,7.459583799,-4.898449713,2.90E-05,0.002870192,2.465565334
39318_at,-3.969569722,6.319564261,-4.896116077,2.92E-05,0.002878968,2.459324136
230012_at,-1.515687623,7.613052795,-4.892033791,2.95E-05,0.002888193,2.448406778
221489_s_at,1.763328803,9.270796002,4.89185273,2.95E-05,0.002888193,2.447922578
204596_s_at,1.966430526,5.690857022,4.886178995,3.00E-05,0.002919733,2.432750342
215464_s_at,1.506127055,11.55666598,4.878820743,3.06E-05,0.00294509,2.413075491
209270_at,2.240042656,12.30550754,4.875639615,3.09E-05,0.002966767,2.404570345
206569_at,4.512191001,9.60857363,4.874835705,3.10E-05,0.0029676,2.402421059
203072_at,1.614338574,9.378980922,4.874315518,3.10E-05,0.0029676,2.401030332
229934_at,-3.131352633,3.210985855,-4.872651438,3.12E-05,0.002971009,2.396581469
203685_at,-2.013498839,8.296184896,-4.871962469,3.13E-05,0.002971009,2.394739569
201656_at,1.775577237,13.35033977,4.870911008,3.13E-05,0.002971009,2.391928618
229698_at,1.912551473,6.723285801,4.869749303,3.15E-05,0.002975358,2.388822998
230005_at,-2.585782002,5.765335226,-4.865953335,3.18E-05,0.002987167,2.378675534
225809_at,-2.005555736,8.596555353,-4.865948839,3.18E-05,0.002987167,2.378663516
218888_s_at,2.431038436,9.832564795,4.863231664,3.20E-05,0.002995006,2.371400295
1568868_at,2.959891124,9.35108989,4.858431505,3.25E-05,0.003031176,2.358569896
216561_x_at,1.941433332,5.416440122,4.857170243,3.26E-05,0.0030324,2.355198825
208025_s_at,3.922743421,9.297246766,4.857097409,3.26E-05,0.0030324,2.355004159
219693_at,2.137543794,8.070087865,4.855023604,3.28E-05,0.003044536,2.349461506
236044_at,3.577172348,6.977458002,4.85233109,3.31E-05,0.003058363,2.342265526
1568765_at,3.154002791,8.846769925,4.849342151,3.33E-05,0.003079374,2.33427771
239708_at,-3.385363753,3.278219817,-4.846541401,3.36E-05,0.003098871,2.326793198
238482_at,1.787146286,8.950614827,4.844049563,3.39E-05,0.00311575,2.320134505
223452_s_at,1.790268739,9.949546478,4.840551887,3.42E-05,0.00314174,2.310788502
203619_s_at,-2.517706586,4.431705921,-4.839284793,3.43E-05,0.003142565,2.307402892
204726_at,2.47462739,8.831754601,4.839181383,3.43E-05,0.003142565,2.307126588
1555943_at,2.204663576,7.372433227,4.838698808,3.44E-05,0.003142565,2.305837196
204141_at,1.919231404,13.90198335,4.837987739,3.44E-05,0.003143696,2.303937308
242046_at,2.893212241,3.764781392,4.837071693,3.45E-05,0.003146677,2.301489785
223553_s_at,-2.053827483,8.541909584,-4.833405263,3.49E-05,0.003157133,2.291694093
212489_at,3.227426308,9.90930005,4.833190471,3.49E-05,0.003157133,2.291120249
244665_at,1.629720203,10.45928577,4.831295561,3.51E-05,0.003162118,2.286057844
208636_at,1.504503362,13.79018838,4.829944992,3.52E-05,0.003163911,2.282449796
1569269_s_at,2.335977523,5.311657477,4.828668863,3.54E-05,0.003170255,2.279040696
226516_at,1.630452708,8.772144862,4.826352166,3.56E-05,0.003172377,2.272851988
204286_s_at,1.688381639,10.20004319,4.825859453,3.57E-05,0.003172377,2.271535815
206002_at,-3.275075388,5.989006728,-4.825693551,3.57E-05,0.003172377,2.271092647
243754_at,3.798386271,8.913384536,4.824977879,3.57E-05,0.003172636,2.269180911
223415_at,2.0924145,6.790879564,4.822701247,3.60E-05,0.003175833,2.263099643
1554283_at,1.73332942,8.284817543,4.822358133,3.60E-05,0.003175833,2.262183151
217820_s_at,1.790646002,12.49606414,4.817402845,3.65E-05,0.003210724,2.248947717
1552497_a_at,-2.065596753,6.931717362,-4.814547557,3.68E-05,0.003231807,2.241321885
228465_at,-1.568720705,7.983053064,-4.804666941,3.79E-05,0.00327174,2.2149362
219763_at,2.243856024,8.370673736,4.803109681,3.80E-05,0.003281131,2.210778079
221675_s_at,-2.197953993,8.95487596,-4.802058413,3.82E-05,0.003285808,2.207971102
1555183_at,2.098166134,6.278559374,4.789910916,3.95E-05,0.003383385,2.175540496
202134_s_at,2.350649549,8.442117508,4.789604015,3.95E-05,0.003383385,2.174721254
228471_at,-2.389452335,8.670112056,-4.788149551,3.97E-05,0.003392148,2.170838774
201564_s_at,2.278229174,12.04673889,4.786967249,3.98E-05,0.003398302,2.167682877
1554026_a_at,1.773760644,8.4930834,4.78594957,4.00E-05,0.003400885,2.164966465
230917_at,-2.467368832,7.718530501,-4.78560927,4.00E-05,0.003400885,2.16405814
1563674_at,-2.461149751,6.88778503,-4.783303379,4.03E-05,0.003402713,2.157903457
201009_s_at,-2.280852057,10.12611063,-4.78317661,4.03E-05,0.003402713,2.157565106
212817_at,2.001900863,8.315878041,4.782706205,4.03E-05,0.003402713,2.15630958
202992_at,-5.285757338,3.812330244,-4.779381741,4.07E-05,0.003414673,2.147436835
230509_at,-1.616565707,7.610040467,-4.779174255,4.07E-05,0.003414673,2.146883091
232202_at,2.260935181,11.14922711,4.779119932,4.07E-05,0.003414673,2.146738111
235621_at,-1.645627632,6.668156268,-4.778393029,4.08E-05,0.003414673,2.144798155
230398_at,1.598561262,11.29965113,4.777362803,4.09E-05,0.003414673,2.142048741
1553672_at,2.158091045,8.119531153,4.776964492,4.10E-05,0.003414673,2.140985764
200924_s_at,1.603026106,10.6909299,4.774329564,4.13E-05,0.003426843,2.133954131
230240_at,2.131657927,7.361432594,4.771342813,4.17E-05,0.00345093,2.125984085
208020_s_at,2.693845111,4.750823379,4.768976852,4.19E-05,0.00345858,2.119670957
230361_at,2.101674827,8.358993219,4.768403409,4.20E-05,0.003459025,2.118140879
205959_at,6.45174466,9.399019463,4.766812871,4.22E-05,0.003469529,2.113897054
211343_s_at,1.870912158,8.423520824,4.765657071,4.23E-05,0.003471612,2.110813273
209612_s_at,-4.587766153,4.390169456,-4.765488692,4.24E-05,0.003471612,2.110364031
238536_at,-1.601640394,8.362931171,-4.763263173,4.26E-05,0.003474709,2.10442638
217312_s_at,2.154418689,11.06778425,4.76278229,4.27E-05,0.003474709,2.103143429
201495_x_at,-1.659574642,2.287982215,-4.762618849,4.27E-05,0.003474709,2.102707388
206411_s_at,1.657531208,7.691398904,4.759643423,4.31E-05,0.003489784,2.094769555
239719_at,1.621845483,7.845868924,4.759539265,4.31E-05,0.003489784,2.094491694
205328_at,-4.312866917,7.243908856,-4.756252775,4.35E-05,0.003517438,2.085724627
204647_at,2.008048911,10.3593404,4.75538556,4.36E-05,0.00352094,2.083411341
210651_s_at,1.762246076,7.683564888,4.752602931,4.39E-05,0.003538539,2.075989017
202604_x_at,1.644884047,8.34372527,4.746963145,4.47E-05,0.00358009,2.060946981
228640_at,2.203773412,10.18616008,4.745297326,4.49E-05,0.00359187,2.05650439
243780_at,-3.321414779,8.089799031,-4.744093926,4.50E-05,0.003596123,2.053295136
230285_at,-2.817874861,6.628210128,-4.740824421,4.54E-05,0.003596123,2.044576383
217983_s_at,-1.694469042,11.03492826,-4.739154875,4.57E-05,0.003596123,2.040124474
232918_at,2.504006523,7.009330246,4.735066528,4.62E-05,0.003618712,2.029223461
203065_s_at,2.367689589,12.33198262,4.733402526,4.64E-05,0.003630718,2.024786922
238155_at,-1.57359108,6.477665598,-4.732739716,4.65E-05,0.003632388,2.023019796
229105_at,2.307245758,7.954231076,4.731199548,4.67E-05,0.003643167,2.018913636
219434_at,2.931893366,7.095969088,4.727531396,4.72E-05,0.003676217,2.009134773
226913_s_at,-3.564377325,4.157898624,-4.723845612,4.77E-05,0.003704489,1.999309754
1557094_at,1.963252396,9.626863936,4.722679119,4.79E-05,0.003711554,1.996200468
235061_at,-2.016646012,8.945922733,-4.718402714,4.84E-05,0.00374644,1.984802449
211906_s_at,3.740529705,10.55257151,4.715691007,4.88E-05,0.003769697,1.977575471
242334_at,-2.414381733,2.36246432,-4.714592067,4.90E-05,0.003769697,1.974646817
223687_s_at,3.27321188,10.47877759,4.713484733,4.91E-05,0.003769697,1.971695872
226641_at,-2.411837484,8.914970772,-4.712588559,4.93E-05,0.003769697,1.969307707
209829_at,-2.964456464,7.559099157,-4.71228286,4.93E-05,0.003769697,1.968493078
241272_at,1.928304806,9.42476092,4.711394695,4.94E-05,0.003772406,1.966126324
232210_at,-2.401025651,8.776116418,-4.70887185,4.98E-05,0.003790612,1.959403809
201667_at,1.704456815,14.22439115,4.704101542,5.05E-05,0.00381088,1.946693713
222354_at,1.566449854,8.664430257,4.703755472,5.05E-05,0.00381088,1.945771697
238524_at,-1.756733647,7.783405947,-4.700483547,5.10E-05,0.003834238,1.937054862
226184_at,1.566643003,11.32135589,4.699497797,5.11E-05,0.003837901,1.934428837
212110_at,1.761394726,11.24549598,4.69918412,5.12E-05,0.003837901,1.933593219
228840_at,1.525699643,8.848535466,4.695256406,5.17E-05,0.003870467,1.923130558
221868_at,-1.90518931,8.193203788,-4.693969619,5.19E-05,0.003879374,1.919703036
217621_at,4.133248552,5.956853962,4.689403652,5.26E-05,0.00391945,1.907541896
233487_s_at,1.582251496,8.984202085,4.687610275,5.29E-05,0.003922497,1.902765746
232681_at,-1.685705723,8.291928064,-4.687222735,5.29E-05,0.003922497,1.901733675
1554830_a_at,2.472078783,6.069916491,4.685028787,5.33E-05,0.003935189,1.895891076
228782_at,-4.105891158,2.54891244,-4.683772663,5.35E-05,0.003935189,1.892546099
227502_at,-1.626685992,8.314641401,-4.683672137,5.35E-05,0.003935189,1.892278412
225647_s_at,2.189893677,11.73771063,4.682773801,5.36E-05,0.003935189,1.889886274
236198_at,-2.936981127,6.290903326,-4.680073312,5.40E-05,0.003960254,1.882695604
232739_at,-4.122429795,4.550799,-4.675030111,5.48E-05,0.004005279,1.869268285
218717_s_at,2.901761951,10.24898997,4.674225366,5.49E-05,0.004005279,1.86712585
231396_s_at,2.258417416,7.099767148,4.671811214,5.53E-05,0.004022181,1.860699034
239118_at,-3.031380367,4.623987776,-4.668175823,5.59E-05,0.004053249,1.851021883
220068_at,-2.890284573,6.714188957,-4.663163599,5.67E-05,0.004100624,1.837681243
209546_s_at,3.661456193,10.31270645,4.662420718,5.68E-05,0.004100667,1.835704129
216012_at,-1.589668748,6.505003776,-4.662231905,5.69E-05,0.004100667,1.835201626
202701_at,1.684475754,9.306010098,4.656953191,5.77E-05,0.004137616,1.821153994
211663_x_at,-2.89004544,8.579715045,-4.65574636,5.79E-05,0.004140781,1.817942678
201474_s_at,2.357986841,10.01621746,4.655582591,5.79E-05,0.004140781,1.817506908
229865_at,2.058140404,7.237494165,4.649492112,5.89E-05,0.004199856,1.801302151
202998_s_at,1.914007683,10.22277414,4.647809264,5.92E-05,0.004202623,1.796825129
204990_s_at,1.879162075,11.97924832,4.64748902,5.93E-05,0.004202623,1.79597318
204879_at,2.828388839,9.241760033,4.645608321,5.96E-05,0.004202623,1.790970091
1556579_s_at,-2.44826522,6.376299971,-4.64535722,5.96E-05,0.004202623,1.790302123
238055_at,-1.550365174,7.564965281,-4.643534765,6.00E-05,0.004209329,1.785454261
217785_s_at,2.170209083,9.079115172,4.642343921,6.02E-05,0.004209329,1.782286665
231867_at,3.033116068,11.79897169,4.641715897,6.03E-05,0.004209329,1.780616189
210233_at,2.111856373,8.293876798,4.641512057,6.03E-05,0.004209329,1.780074002
223220_s_at,1.702334277,11.05417845,4.640597583,6.05E-05,0.004209329,1.777641666
215163_at,1.645684915,7.446477539,4.640044377,6.06E-05,0.004209329,1.776170271
202949_s_at,1.615361484,11.49892084,4.638763408,6.08E-05,0.004209329,1.772763282
227512_at,1.75842129,6.66453239,4.638098593,6.09E-05,0.004209329,1.770995126
1562028_at,-3.112711911,3.819765141,-4.638068384,6.09E-05,0.004209329,1.770914783
241695_s_at,2.051222896,6.764286733,4.635225863,6.14E-05,0.004212336,1.763355134
1568943_at,-2.148155851,6.962500437,-4.634981486,6.14E-05,0.004212336,1.762705247
222043_at,-4.127310315,7.63792381,-4.634824437,6.15E-05,0.004212336,1.762287596
230670_at,-3.605902555,5.137734848,-4.634678476,6.15E-05,0.004212336,1.761899436
210138_at,3.568862737,8.902524127,4.634280458,6.16E-05,0.004212336,1.760840978
209885_at,2.518272673,11.57447874,4.627563406,6.27E-05,0.004277539,1.742979993
227719_at,-1.671801146,8.107884083,-4.623223514,6.35E-05,0.004306552,1.731441841
217519_at,1.741358664,8.295686593,4.623001754,6.36E-05,0.004306552,1.730852303
225191_at,-1.706249049,8.920304336,-4.621097579,6.39E-05,0.00432225,1.725790306
AFFX-HUMISGF3A/M97935_MA_at,2.418229459,8.87776671,4.620704952,6.40E-05,0.00432225,1.724746595
227736_at,3.240122445,12.25654809,4.619635237,6.42E-05,0.00432225,1.721903054
1560741_at,-1.593925373,7.869016793,-4.606959716,6.65E-05,0.004425304,1.688215571
206503_x_at,2.32704243,8.107187898,4.606483499,6.66E-05,0.004425915,1.686950188
228528_at,-2.124835723,8.758478819,-4.600642724,6.77E-05,0.004456698,1.671431805
238984_at,3.147085724,3.913208583,4.592567652,6.93E-05,0.004523007,1.649981659
234549_at,1.64685228,7.968818725,4.589258696,7.00E-05,0.004543122,1.641193486
227135_at,-1.561880725,8.532986899,-4.58268964,7.13E-05,0.00460684,1.623749578
206400_at,3.819713831,13.47850197,4.580682419,7.17E-05,0.004615824,1.618420189
223278_at,1.570796386,14.58241356,4.576985296,7.24E-05,0.004632827,1.608604808
225507_at,-1.530372522,10.83726839,-4.574601338,7.29E-05,0.004653424,1.602276323
210012_s_at,1.973565803,5.833798963,4.570043238,7.39E-05,0.004697624,1.590177674
228530_at,2.830555167,4.405943918,4.567540603,7.44E-05,0.004712705,1.583535638
234566_at,1.82149157,5.080237544,4.567517936,7.44E-05,0.004712705,1.583475481
217984_at,-1.615885278,10.63828158,-4.567281113,7.45E-05,0.004712705,1.582846978
1564996_at,-3.199873212,3.581057144,-4.56528502,7.49E-05,0.004728553,1.577549742
205544_s_at,-5.823038043,5.311375875,-4.562036902,7.56E-05,0.004750433,1.568930616
226535_at,2.602192727,11.92644199,4.560566488,7.59E-05,0.004764834,1.56502906
226039_at,-2.143832008,8.894405177,-4.555317698,7.70E-05,0.004817121,1.551103606
213326_at,-1.638020445,9.093988522,-4.55510943,7.71E-05,0.004817121,1.550551104
1552319_a_at,3.310437469,8.400824143,4.554298197,7.73E-05,0.004822718,1.548399068
218959_at,3.322804879,6.922112267,4.552915531,7.76E-05,0.004836168,1.544731272
233790_at,-2.108457659,2.771782152,-4.546708953,7.90E-05,0.004894235,1.528269166
225775_at,-1.524873801,8.274038005,-4.54415217,7.95E-05,0.004924302,1.521488639
231771_at,2.543043622,13.69002585,4.543444671,7.97E-05,0.004925341,1.519612472
206413_s_at,-2.165015973,4.539393689,-4.543280825,7.97E-05,0.004925341,1.519177988
207011_s_at,1.758156314,10.66572198,4.542004038,8.00E-05,0.004928306,1.515792297
206725_x_at,1.819780152,5.429924831,4.540573491,8.03E-05,0.004928306,1.511999052
236593_at,2.158278296,6.110780753,4.540210722,8.04E-05,0.004928306,1.511037162
230147_at,2.338630833,8.932553587,4.539503974,8.06E-05,0.004928306,1.509163236
1555736_a_at,1.798135019,9.774007385,4.536733413,8.12E-05,0.004950598,1.501817594
221871_s_at,2.098697944,5.685292463,4.532946159,8.21E-05,0.004998519,1.491777496
221870_at,1.900208753,11.12533934,4.531161285,8.25E-05,0.005018312,1.487046208
242051_at,-1.696654409,7.840875935,-4.530506671,8.27E-05,0.005022055,1.485311051
205916_at,2.602471634,14.60427398,4.530069386,8.28E-05,0.00502271,1.48415198
219773_at,2.324408704,7.766764997,4.52953887,8.29E-05,0.005024699,1.482745813
1557194_a_at,1.865538475,6.482607653,4.527747967,8.33E-05,0.005039124,1.4779991
1556134_a_at,1.998473413,7.028308826,4.525440998,8.39E-05,0.005050846,1.471885014
1553764_a_at,2.163291019,10.20962929,4.524455912,8.41E-05,0.005050846,1.469274419
203323_at,1.814907947,11.90631265,4.522297307,8.46E-05,0.005072133,1.463554175
204030_s_at,1.993678048,9.80694669,4.520240963,8.51E-05,0.005091275,1.458105324
230648_at,-2.288882123,6.191353604,-4.519265195,8.53E-05,0.005099807,1.455519893
203234_at,2.3666706,11.2650844,4.512435159,8.70E-05,0.005176933,1.437425276
1552733_at,-1.516131042,7.933140514,-4.510906995,8.74E-05,0.005193766,1.433377353
201195_s_at,2.00068256,12.87637283,4.508490053,8.80E-05,0.00521249,1.426975618
1566428_at,-3.607285956,4.712953366,-4.507719581,8.82E-05,0.005218237,1.42493499
239586_at,2.363088321,11.86066049,4.498824553,9.04E-05,0.005322713,1.401380238
1561180_at,1.720849427,8.915791339,4.498305895,9.06E-05,0.005324813,1.400007024
1562216_at,3.645956133,5.298549519,4.49592257,9.12E-05,0.005355152,1.393697194
239673_at,-2.280666436,6.5985033,-4.493937416,9.17E-05,0.005373828,1.38844194
229441_at,3.137203898,7.698170402,4.492824823,9.20E-05,0.00538503,1.385496762
206604_at,2.910013819,8.584765893,4.492404967,9.21E-05,0.005385676,1.384385383
1558766_at,1.630740194,6.704392273,4.490420326,9.26E-05,0.00541027,1.379132163
1569603_at,1.91484539,6.992312314,4.487932076,9.33E-05,0.00543681,1.372546465
228113_at,-2.52727116,5.977668766,-4.487263712,9.35E-05,0.00543681,1.370777599
1560017_at,1.952575525,8.657629419,4.486851142,9.36E-05,0.00543681,1.369685728
243018_at,2.392256116,8.301269605,4.48449816,9.42E-05,0.005442086,1.363458854
203789_s_at,2.69092735,10.80743953,4.48402873,9.43E-05,0.005442086,1.362216631
217838_s_at,-1.583743417,10.3513006,-4.483625308,9.44E-05,0.005442086,1.361149099
229042_s_at,2.349239098,4.598600975,4.481432556,9.50E-05,0.005462303,1.355346936
227917_at,-1.949039568,9.510400964,-4.480123436,9.54E-05,0.005472151,1.351883144
230655_at,1.962844919,8.789591514,4.479719897,9.55E-05,0.005472151,1.350815459
217999_s_at,1.706962913,9.319574491,4.479615813,9.55E-05,0.005472151,1.350540075
205158_at,-2.782582356,6.592215707,-4.478946126,9.57E-05,0.005472151,1.348768256
229490_s_at,1.735450919,6.453320001,4.477030922,9.62E-05,0.00547904,1.343701364
234305_s_at,1.527321826,10.55540712,4.476762543,9.63E-05,0.00547904,1.342991364
226545_at,1.586986577,11.58540894,4.474099205,9.70E-05,0.005507484,1.335945877
221070_s_at,2.655059152,4.200055486,4.471373112,9.78E-05,0.005532942,1.328735117
219412_at,1.873426622,11.73525361,4.468972444,9.84E-05,0.005564934,1.322385754
1553102_a_at,-1.796396538,8.760721993,-4.465831801,9.93E-05,0.005586983,1.314080158
205227_at,1.787293465,10.46185798,4.465392307,9.94E-05,0.005586983,1.312917973
226885_at,1.648559527,10.40551553,4.462052364,0.000100371,0.00562377,1.304086566
1557938_s_at,1.857375007,10.10902933,4.4606984,0.000100757,0.005627045,1.300506765
209301_at,2.875015435,11.36805653,4.457301054,0.000101731,0.005656383,1.291525214
206033_s_at,1.870693776,12.3861086,4.45447051,0.000102549,0.005680731,1.284043018
215243_s_at,1.589660304,10.91503596,4.454027531,0.000102678,0.005682103,1.282872134
226382_at,-1.673193783,9.260165605,-4.451905476,0.000103297,0.005695745,1.277263381
204689_at,-1.531923887,7.475701557,-4.451152837,0.000103517,0.005696542,1.275274212
1563392_at,1.883561554,5.668660635,4.448924908,0.000104172,0.005711466,1.269386304
232265_at,2.572619461,5.659578706,4.446335432,0.000104938,0.005735858,1.262543558
235372_at,-2.332434786,7.46600156,-4.446013145,0.000105034,0.005735858,1.261691957
227261_at,-1.653853439,8.939200774,-4.444380315,0.000105521,0.005746351,1.257377583
203889_at,3.73245853,7.446007186,4.443364736,0.000105824,0.005757157,1.254694294
222303_at,1.616372567,11.52602343,4.44035636,0.000106729,0.00579485,1.246746412
213992_at,2.963388568,9.650012218,4.43960984,0.000106955,0.005801343,1.244774317
203627_at,1.609522642,10.10317339,4.438991881,0.000107142,0.005805737,1.243141888
223903_at,-1.74350427,6.529366806,-4.438613005,0.000107257,0.005806211,1.242141051
224657_at,1.62767224,11.79933654,4.437559106,0.000107577,0.005817792,1.239357156
237605_at,2.111707885,4.698820889,4.436879849,0.000107784,0.005823225,1.237562949
1555420_a_at,1.915542333,9.193071864,4.435298773,0.000108268,0.005839145,1.233386841
